# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	982195	982413	-						66753260	HT085_RS05065	219		old_locus_tag=TUM19854C_09740
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	982195	982413	-	WP_003695121.1	WP_003695121.1		hypothetical protein		66753260	HT085_RS05065	219	72	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	982556	983695	+						66753261	HT085_RS05070	1140		old_locus_tag=TUM19854C_09750
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	982556	983695	+	WP_003688373.1	WP_003688373.1		homoserine O-acetyltransferase		66753261	HT085_RS05070	1140	379	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	983692	984273	+					metW	66753262	HT085_RS05075	582		old_locus_tag=TUM19854C_09760
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	983692	984273	+	WP_003688371.1	WP_003688371.1		methionine biosynthesis protein MetW	metW	66753262	HT085_RS05075	582	193	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	984390	985187	+						66753264	HT085_RS05085	798		partial;pseudo;old_locus_tag=TUM19854C_09780
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	984390	985187	+				d-alanine-poly(phosphoribitol) ligase		66753264	HT085_RS05085	798		partial;pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	985366	985926	-					efp	66753265	HT085_RS05095	561		old_locus_tag=TUM19854C_09790
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	985366	985926	-	WP_002219406.1	WP_002219406.1		elongation factor P	efp	66753265	HT085_RS05095	561	186	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	985969	987120	-					earP	66753266	HT085_RS05100	1152		old_locus_tag=TUM19854C_09800
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	985969	987120	-	WP_003688367.1	WP_003688367.1		elongation factor P maturation arginine rhamnosyltransferase EarP	earP	66753266	HT085_RS05100	1152	383	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	987139	987417	-						66753267	HT085_RS05105	279		old_locus_tag=TUM19854C_09810
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	987139	987417	-	WP_025455789.1	WP_025455789.1		hypothetical protein		66753267	HT085_RS05105	279	92	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	987768	988709	+					miaA	66753268	HT085_RS05110	942		old_locus_tag=TUM19854C_09820
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	987768	988709	+	WP_003691073.1	WP_003691073.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA	66753268	HT085_RS05110	942	313	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	988713	989432	+					tadA	66753269	HT085_RS05115	720		old_locus_tag=TUM19854C_09830
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	988713	989432	+	WP_003691072.1	WP_003691072.1		tRNA adenosine(34) deaminase TadA	tadA	66753269	HT085_RS05115	720	239	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	989437	989925	+						66753270	HT085_RS05120	489		old_locus_tag=TUM19854C_09840
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	989437	989925	+	WP_003691071.1	WP_003691071.1		DUF456 domain-containing protein		66753270	HT085_RS05120	489	162	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	989991	990743	+					rlmB	66753271	HT085_RS05125	753		old_locus_tag=TUM19854C_09850
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	989991	990743	+	WP_003691070.1	WP_003691070.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB	66753271	HT085_RS05125	753	250	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	990805	992179	-						66753272	HT085_RS05130	1375		pseudo;old_locus_tag=TUM19854C_09860
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	990805	992179	-				uracil-xanthine permease family protein		66753272	HT085_RS05130	1375		pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	992559	993434	+					dapA	66753273	HT085_RS05135	876		old_locus_tag=TUM19854C_09880
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	992559	993434	+	WP_003691068.1	WP_003691068.1		4-hydroxy-tetrahydrodipicolinate synthase	dapA	66753273	HT085_RS05135	876	291	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	993443	994639	+					bamC	66753274	HT085_RS05140	1197		old_locus_tag=TUM19854C_09890
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	993443	994639	+	WP_003691066.1	WP_003691066.1		outer membrane protein assembly factor BamC	bamC	66753274	HT085_RS05140	1197	398	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	994696	995628	-					pip	66753275	HT085_RS05145	933		old_locus_tag=TUM19854C_09900
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	994696	995628	-	WP_003701265.1	WP_003701265.1		prolyl aminopeptidase	pip	66753275	HT085_RS05145	933	310	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	996188	996868	+						66753276	HT085_RS05155	681		old_locus_tag=TUM19854C_09910
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	996188	996868	+	WP_050172606.1	WP_050172606.1		outer membrane beta-barrel protein		66753276	HT085_RS05155	681	226	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	997521	1000289	+						66753277	HT085_RS05165	2769		old_locus_tag=TUM19854C_09920
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	997521	1000289	+	WP_047926489.1	WP_047926489.1		TonB-dependent receptor		66753277	HT085_RS05165	2769	922	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1000320	1000535	+						66753278	HT085_RS05170	216		
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1000320	1000535	+	WP_003691062.1	WP_003691062.1		hypothetical protein		66753278	HT085_RS05170	216	71	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1000913	1001089	-						66753279	HT085_RS05175	177		partial;pseudo;old_locus_tag=TUM19854C_09930
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1000913	1001089	-				IS110 family transposase		66753279	HT085_RS05175	177		partial;pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1001315	1002532	-						66753280	HT085_RS05180	1218		old_locus_tag=TUM19854C_09940
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1001315	1002532	-	WP_003688344.1	WP_003688344.1		aspartate kinase		66753280	HT085_RS05180	1218	405	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1002734	1003462	-					rph	66753281	HT085_RS05185	729		old_locus_tag=TUM19854C_09950
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1002734	1003462	-	WP_003688342.1	WP_003688342.1		ribonuclease PH	rph	66753281	HT085_RS05185	729	242	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1003544	1004008	-						66753282	HT085_RS05190	465		old_locus_tag=TUM19854C_09960
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1003544	1004008	-	WP_003688341.1	WP_003688341.1		universal stress protein		66753282	HT085_RS05190	465	154	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1004225	1005001	+						66753283	HT085_RS05195	777		old_locus_tag=TUM19854C_09970
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1004225	1005001	+	WP_003688340.1	WP_003688340.1		tRNA threonylcarbamoyladenosine dehydratase		66753283	HT085_RS05195	777	258	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1005246	1006100	+						66753284	HT085_RS05200	855		old_locus_tag=TUM19854C_09980
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1005246	1006100	+	WP_003691060.1	WP_003691060.1		segregation/condensation protein A		66753284	HT085_RS05200	855	284	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1006141	1007349	+					pncB	66753285	HT085_RS05205	1209		old_locus_tag=TUM19854C_09990
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1006141	1007349	+	WP_010358295.1	WP_010358295.1		nicotinate phosphoribosyltransferase	pncB	66753285	HT085_RS05205	1209	402	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1007441	1009159	+					argS	66753286	HT085_RS05210	1719		old_locus_tag=TUM19854C_10000
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1007441	1009159	+	WP_003688336.1	WP_003688336.1		arginine--tRNA ligase	argS	66753286	HT085_RS05210	1719	572	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1009727	1011145	+						66753287	HT085_RS05215	1419		old_locus_tag=TUM19854C_10010
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1009727	1011145	+	WP_025455788.1	WP_025455788.1		LTA synthase family protein		66753287	HT085_RS05215	1419	472	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1011151	1011411	+						66753288	HT085_RS05220	261		
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1011151	1011411	+	WP_003691056.1	WP_003691056.1		hypothetical protein		66753288	HT085_RS05220	261	86	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1011598	1012344	-						66753289	HT085_RS05225	747		old_locus_tag=TUM19854C_10020
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1011598	1012344	-	WP_003688329.1	WP_003688329.1		amino acid ABC transporter permease		66753289	HT085_RS05225	747	248	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1012328	1012507	-						71771602	HT085_RS11750	180		
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1012328	1012507	-	WP_002212887.1	WP_002212887.1		hypothetical protein		71771602	HT085_RS11750	180	59	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1012523	1013197	-						66753290	HT085_RS05230	675		old_locus_tag=TUM19854C_10030
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1012523	1013197	-	WP_025455787.1	WP_025455787.1		thermonuclease family protein		66753290	HT085_RS05230	675	224	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1013266	1013937	-					rpiA	66753291	HT085_RS05235	672		old_locus_tag=TUM19854C_10040
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1013266	1013937	-	WP_003688327.1	WP_003688327.1		ribose-5-phosphate isomerase RpiA	rpiA	66753291	HT085_RS05235	672	223	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1014014	1014496	-					ispF	66753292	HT085_RS05240	483		old_locus_tag=TUM19854C_10050
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1014014	1014496	-	WP_014581401.1	WP_014581401.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF	66753292	HT085_RS05240	483	160	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1014528	1015217	-					ispD	66753293	HT085_RS05245	690		old_locus_tag=TUM19854C_10060
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1014528	1015217	-	WP_003691053.1	WP_003691053.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD	66753293	HT085_RS05245	690	229	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1015214	1015948	-					dnaQ	66753294	HT085_RS05250	735		old_locus_tag=TUM19854C_10070
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1015214	1015948	-	WP_003688321.1	WP_003688321.1		DNA polymerase III subunit epsilon	dnaQ	66753294	HT085_RS05250	735	244	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1016104	1017414	-						66753295	HT085_RS05255	1311		old_locus_tag=TUM19854C_10080
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1016104	1017414	-	WP_003691051.1	WP_003691051.1		MFS transporter		66753295	HT085_RS05255	1311	436	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1017404	1017589	-					ccoS	66753296	HT085_RS05260	186		old_locus_tag=TUM19854C_10090
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1017404	1017589	-	WP_003688317.1	WP_003688317.1		cbb3-type cytochrome oxidase assembly protein CcoS	ccoS	66753296	HT085_RS05260	186	61	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1017589	1017888	-						66753297	HT085_RS05265	300		old_locus_tag=TUM19854C_10100
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1017589	1017888	-	WP_003688314.1	WP_003688314.1		hypothetical protein		66753297	HT085_RS05265	300	99	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1018239	1019435	+						66753298	HT085_RS05270	1197		old_locus_tag=TUM19854C_10110
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1018239	1019435	+	WP_017146846.1	WP_017146846.1		acetate kinase		66753298	HT085_RS05270	1197	398	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1019485	1019607	-						66754532	HT085_RS11565	123		partial;pseudo
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1019485	1019607	-				IS5/IS1182 family transposase		66754532	HT085_RS11565	123		partial;pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1019949	1021790	-						66753299	HT085_RS05275	1842		old_locus_tag=TUM19854C_10120
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1019949	1021790	-	WP_003696987.1	WP_003696987.1		protein-disulfide reductase DsbD		66753299	HT085_RS05275	1842	613	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1021881	1022351	+						66753300	HT085_RS05280	471		old_locus_tag=TUM19854C_10130
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1021881	1022351	+	WP_003688307.1	WP_003688307.1		DUF1841 family protein		66753300	HT085_RS05280	471	156	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1022424	1023236	-					hpnC	66753301	HT085_RS05285	813		old_locus_tag=TUM19854C_10140
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1022424	1023236	-	WP_020997346.1	WP_020997346.1		squalene synthase HpnC	hpnC	66753301	HT085_RS05285	813	270	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1023323	1023805	-						66753302	HT085_RS05290	483		old_locus_tag=TUM19854C_10150
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1023323	1023805	-	WP_003688300.1	WP_003688300.1		peptidylprolyl isomerase		66753302	HT085_RS05290	483	160	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1024278	1024574	+						66753303	HT085_RS05295	297		old_locus_tag=TUM19854C_10160
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1024278	1024574	+	WP_003702577.1	WP_003702577.1		hypothetical protein		66753303	HT085_RS05295	297	98	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1024684	1026051	+						66753304	HT085_RS05300	1368		old_locus_tag=TUM19854C_10170
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1024684	1026051	+	WP_003688292.1	WP_003688292.1		FAD-binding oxidoreductase		66753304	HT085_RS05300	1368	455	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1026146	1026397	+						66753305	HT085_RS05305	252		old_locus_tag=TUM19854C_10180
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1026146	1026397	+	WP_228841304.1	WP_228841304.1		hypothetical protein		66753305	HT085_RS05305	252	83	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1026380	1028409	-						66753306	HT085_RS05310	2030		pseudo;old_locus_tag=TUM19854C_10190
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1026380	1028409	-				autotransporter outer membrane beta-barrel domain-containing protein		66753306	HT085_RS05310	2030		pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1028781	1029227	-					smpB	66753307	HT085_RS05320	447		old_locus_tag=TUM19854C_10200
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1028781	1029227	-	WP_010358325.1	WP_010358325.1		SsrA-binding protein SmpB	smpB	66753307	HT085_RS05320	447	148	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1029282	1030292	-					waaF	66753308	HT085_RS05325	1011		old_locus_tag=TUM19854C_10210
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1029282	1030292	-	WP_003691034.1	WP_003691034.1		lipopolysaccharide heptosyltransferase II	waaF	66753308	HT085_RS05325	1011	336	
gene	tRNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1030423	1030498	-						66753309	HT085_RS05330	76		old_locus_tag=TUM19854C_t00220
tRNA		GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1030423	1030498	-				tRNA-Asn		66753309	HT085_RS05330	76		anticodon=GTT
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1030689	1031441	-						66753310	HT085_RS05335	753		old_locus_tag=TUM19854C_10220
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1030689	1031441	-	WP_025455786.1	WP_025455786.1		methylated-DNA--[protein]-cysteine S-methyltransferase		66753310	HT085_RS05335	753	250	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1031791	1032348	+						66753311	HT085_RS05340	558		pseudo
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1031791	1032348	+				YbhB/YbcL family Raf kinase inhibitor-like protein		66753311	HT085_RS05340	558		pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1032326	1033141	-						66753312	HT085_RS05345	816		old_locus_tag=TUM19854C_10240
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1032326	1033141	-	WP_003691028.1	WP_003691028.1		AraC family transcriptional regulator		66753312	HT085_RS05345	816	271	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1033561	1034706	-					dapE	66753313	HT085_RS05350	1146		old_locus_tag=TUM19854C_10250
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1033561	1034706	-	WP_003691026.1	WP_003691026.1		succinyl-diaminopimelate desuccinylase	dapE	66753313	HT085_RS05350	1146	381	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1034819	1035439	-						66753314	HT085_RS05355	621		old_locus_tag=TUM19854C_10260
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1034819	1035439	-	WP_003691023.1	WP_003691023.1		diadenosine tetraphosphatase		66753314	HT085_RS05355	621	206	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1035473	1035982	-						66753315	HT085_RS05360	510		old_locus_tag=TUM19854C_10270
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1035473	1035982	-	WP_003688276.1	WP_003688276.1		hemerythrin domain-containing protein		66753315	HT085_RS05360	510	169	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1036077	1036628	-					azu	66753316	HT085_RS05365	552		old_locus_tag=TUM19854C_10280
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1036077	1036628	-	WP_003688275.1	WP_003688275.1		azurin	azu	66753316	HT085_RS05365	552	183	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1036911	1037333	-						66753317	HT085_RS05370	423		old_locus_tag=TUM19854C_10290
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1036911	1037333	-	WP_003688269.1	WP_003688269.1		DUF721 domain-containing protein		66753317	HT085_RS05370	423	140	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1037465	1040215	+					secA	66753318	HT085_RS05375	2751		old_locus_tag=TUM19854C_10300
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1037465	1040215	+	WP_003688267.1	WP_003688267.1		preprotein translocase subunit SecA	secA	66753318	HT085_RS05375	2751	916	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1040360	1042132	+					dnaG	66753319	HT085_RS05380	1773		old_locus_tag=TUM19854C_10310
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1040360	1042132	+	WP_003688265.1	WP_003688265.1		DNA primase	dnaG	66753319	HT085_RS05380	1773	590	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1042319	1044247	+					rpoD	66753320	HT085_RS05385	1929		old_locus_tag=TUM19854C_10320
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1042319	1044247	+	WP_003688264.1	WP_003688264.1		RNA polymerase sigma factor RpoD	rpoD	66753320	HT085_RS05385	1929	642	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1044287	1044472	-						66753321	HT085_RS05390	186		partial;pseudo;old_locus_tag=TUM19854C_10330
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1044287	1044472	-				Dna2/Cas4 domain-containing protein		66753321	HT085_RS05390	186		partial;pseudo
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1044650	1044970	-						66753322	HT085_RS05395	321		partial;pseudo;old_locus_tag=TUM19854C_10340
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1044650	1044970	-				Dna2/Cas4 domain-containing protein		66753322	HT085_RS05395	321		partial;pseudo
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1044931	1045287	-					cas1	66753323	HT085_RS05400	357		partial;pseudo;old_locus_tag=TUM19854C_10350
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1044931	1045287	-				CRISPR-associated endonuclease Cas1	cas1	66753323	HT085_RS05400	357		partial;pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1045347	1045970	-						66753324	HT085_RS05405	624		old_locus_tag=TUM19854C_10360
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1045347	1045970	-	WP_003688258.1	WP_003688258.1		hypothetical protein		66753324	HT085_RS05405	624	207	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1046113	1046472	-						66753325	HT085_RS05410	360		old_locus_tag=TUM19854C_10370
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1046113	1046472	-	WP_003691018.1	WP_003691018.1		hypothetical protein		66753325	HT085_RS05410	360	119	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1046588	1047238	-					cas4	66753326	HT085_RS05415	651		old_locus_tag=TUM19854C_10380
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1046588	1047238	-	WP_003691017.1	WP_003691017.1		CRISPR-associated protein Cas4	cas4	66753326	HT085_RS05415	651	216	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1047245	1047613	-						66753327	HT085_RS05420	369		old_locus_tag=TUM19854C_10390
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1047245	1047613	-	WP_003688254.1	WP_003688254.1		hypothetical protein		66753327	HT085_RS05420	369	122	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1047640	1048400	-					cas7c	66753328	HT085_RS05425	761		partial;pseudo;old_locus_tag=TUM19854C_10400
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1047640	1048400	-				type I-C CRISPR-associated protein Cas7/Csd2	cas7c	66753328	HT085_RS05425	761		partial;pseudo
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1048420	1049706	-					cas8c	66753331	HT085_RS05440	1287		partial;pseudo;old_locus_tag=TUM19854C_10420
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1048420	1049706	-				type I-C CRISPR-associated protein Cas8c/Csd1	cas8c	66753331	HT085_RS05440	1287		partial;pseudo
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1049703	1049882	-						66753332	HT085_RS05445	180		partial;pseudo
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1049703	1049882	-				type I-C CRISPR-associated protein Cas5		66753332	HT085_RS05445	180		partial;pseudo
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1049879	1050378	-						66754533	HT085_RS11570	500		partial;pseudo
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1049879	1050378	-				IS630 transposase-related protein		66754533	HT085_RS11570	500		partial;pseudo
