# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1110971	1114408	+					dnaE		EL309_RS05460	3438		old_locus_tag=NCTC12742_01078
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1110971	1114408	+	WP_004284384.1	WP_004284384.1		DNA polymerase III subunit alpha	dnaE		EL309_RS05460	3438	1145	
gene	tRNA	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1114706	1114781	-							EL309_RS05465	76		old_locus_tag=NCTC12742_01079
tRNA		GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1114706	1114781	-				tRNA-Phe			EL309_RS05465	76		anticodon=GAA
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1115229	1116545	-							EL309_RS05470	1317		old_locus_tag=NCTC12742_01080
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1115229	1116545	-	WP_004284383.1	WP_004284383.1		NCS2 family permease			EL309_RS05470	1317	438	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1116852	1117649	+							EL309_RS05475	798		old_locus_tag=NCTC12742_01081
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1116852	1117649	+	WP_004284378.1	WP_004284378.1		ABC transporter ATP-binding protein			EL309_RS05475	798	265	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1117837	1118613	+					mlaE		EL309_RS05480	777		old_locus_tag=NCTC12742_01082
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1117837	1118613	+	WP_004284377.1	WP_004284377.1		lipid asymmetry maintenance ABC transporter permease subunit MlaE	mlaE		EL309_RS05480	777	258	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1118619	1119110	+					mlaD		EL309_RS05485	492		old_locus_tag=NCTC12742_01083
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1118619	1119110	+	WP_004284375.1	WP_004284375.1		outer membrane lipid asymmetry maintenance protein MlaD	mlaD		EL309_RS05485	492	163	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1119147	1119746	+							EL309_RS05490	600		old_locus_tag=NCTC12742_01084
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1119147	1119746	+	WP_004284374.1	WP_004284374.1		ABC transporter substrate-binding protein			EL309_RS05490	600	199	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1119750	1120025	+							EL309_RS05495	276		old_locus_tag=NCTC12742_01085
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1119750	1120025	+	WP_004284373.1	WP_004284373.1		STAS domain-containing protein			EL309_RS05495	276	91	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1120022	1120897	+							EL309_RS05500	876		old_locus_tag=NCTC12742_01086
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1120022	1120897	+	WP_004284372.1	WP_004284372.1		MlaA family lipoprotein			EL309_RS05500	876	291	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1121039	1121401	+							EL309_RS05505	363		old_locus_tag=NCTC12742_01087
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1121039	1121401	+	WP_004284371.1	WP_004284371.1		hypothetical protein			EL309_RS05505	363	120	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1121411	1121806	+							EL309_RS05510	396		old_locus_tag=NCTC12742_01088
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1121411	1121806	+	WP_004284370.1	WP_004284370.1		acyl-CoA thioesterase			EL309_RS05510	396	131	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1121803	1122291	+							EL309_RS05515	489		old_locus_tag=NCTC12742_01089
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1121803	1122291	+	WP_004284369.1	WP_004284369.1		TlpA family protein disulfide reductase			EL309_RS05515	489	162	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1122519	1123559	+					aroG		EL309_RS05520	1041		old_locus_tag=NCTC12742_01090
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1122519	1123559	+	WP_004284368.1	WP_004284368.1		3-deoxy-7-phosphoheptulonate synthase AroG	aroG		EL309_RS05520	1041	346	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1123687	1124334	+							EL309_RS05525	648		old_locus_tag=NCTC12742_01091
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1123687	1124334	+	WP_040669903.1	WP_040669903.1		TIGR01621 family pseudouridine synthase			EL309_RS05525	648	215	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1124495	1125091	+							EL309_RS05530	597		old_locus_tag=NCTC12742_01092
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1124495	1125091	+	WP_231987920.1	WP_231987920.1		hypothetical protein			EL309_RS05530	597	198	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1125251	1126927	+							EL309_RS05535	1677		old_locus_tag=NCTC12742_01093
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1125251	1126927	+	WP_004284363.1	WP_004284363.1		formate--tetrahydrofolate ligase			EL309_RS05535	1677	558	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1127324	1127629	-							EL309_RS05540	306		old_locus_tag=NCTC12742_01094
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1127324	1127629	-	WP_004284769.1	WP_004284769.1		helix-hairpin-helix domain-containing protein			EL309_RS05540	306	101	
gene	rRNA	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1127928	1128040	-					rrf		EL309_RS05545	113		old_locus_tag=NCTC12742_01095
rRNA		GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1127928	1128040	-				5S ribosomal RNA	rrf		EL309_RS05545	113		
gene	rRNA	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1128169	1131055	-							EL309_RS05550	2887		old_locus_tag=NCTC12742_01096
rRNA		GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1128169	1131055	-				23S ribosomal RNA			EL309_RS05550	2887		
gene	tRNA	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1131469	1131544	-							EL309_RS05555	76		old_locus_tag=NCTC12742_01097
tRNA		GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1131469	1131544	-				tRNA-Ala			EL309_RS05555	76		anticodon=TGC
gene	tRNA	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1131575	1131651	-							EL309_RS05560	77		old_locus_tag=NCTC12742_01098
tRNA		GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1131575	1131651	-				tRNA-Ile			EL309_RS05560	77		anticodon=GAT
gene	rRNA	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1131732	1133272	-							EL309_RS05565	1541		old_locus_tag=NCTC12742_01099
rRNA		GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1131732	1133272	-				16S ribosomal RNA			EL309_RS05565	1541		
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1133796	1134380	-					ruvA		EL309_RS05570	585		old_locus_tag=NCTC12742_01100
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1133796	1134380	-	WP_004284438.1	WP_004284438.1		Holliday junction branch migration protein RuvA	ruvA		EL309_RS05570	585	194	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1134506	1135303	-							EL309_RS05575	798		old_locus_tag=NCTC12742_01101
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1134506	1135303	-	WP_050793682.1	WP_050793682.1		septal ring lytic transglycosylase RlpA family protein			EL309_RS05575	798	265	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1135474	1135938	-					trmL		EL309_RS05580	465		old_locus_tag=NCTC12742_01102
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1135474	1135938	-	WP_004284441.1	WP_004284441.1		tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL		EL309_RS05580	465	154	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1136004	1136717	-							EL309_RS10730	714		old_locus_tag=NCTC12742_01103
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1136004	1136717	-	WP_193777301.1	WP_193777301.1		ComF family protein			EL309_RS10730	714	237	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1136716	1137459	+					bioH		EL309_RS05590	744		old_locus_tag=NCTC12742_01104
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1136716	1137459	+	WP_004284444.1	WP_004284444.1		pimeloyl-ACP methyl ester esterase BioH	bioH		EL309_RS05590	744	247	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1137535	1138323	+							EL309_RS05595	789		old_locus_tag=NCTC12742_01105
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1137535	1138323	+	WP_004284445.1	WP_004284445.1		methyltransferase domain-containing protein			EL309_RS05595	789	262	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1138475	1139842	+					mnmE		EL309_RS05600	1368		old_locus_tag=NCTC12742_01106
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1138475	1139842	+	WP_004284446.1	WP_004284446.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	mnmE		EL309_RS05600	1368	455	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1139988	1140212	+					vapB		EL309_RS05605	225		old_locus_tag=NCTC12742_01107
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1139988	1140212	+	WP_004284447.1	WP_004284447.1		type II toxin-antitoxin system VapB family antitoxin	vapB		EL309_RS05605	225	74	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1140215	1140616	+					vapC		EL309_RS05610	402		old_locus_tag=NCTC12742_01108
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1140215	1140616	+	WP_040669919.1	WP_040669919.1		tRNA(fMet)-specific endonuclease VapC	vapC		EL309_RS05610	402	133	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1140972	1142141	+							EL309_RS05615	1170		old_locus_tag=NCTC12742_01109
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1140972	1142141	+	WP_004284449.1	WP_004284449.1		benzoate/H(+) symporter BenE family transporter			EL309_RS05615	1170	389	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1142392	1143813	+							EL309_RS05620	1422		old_locus_tag=NCTC12742_01110
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1142392	1143813	+	WP_004284450.1	WP_004284450.1		alanine:cation symporter family protein			EL309_RS05620	1422	473	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1143915	1144715	-					ccsA		EL309_RS05625	801		old_locus_tag=NCTC12742_01111
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1143915	1144715	-	WP_004284451.1	WP_004284451.1		cytochrome c biogenesis protein CcsA	ccsA		EL309_RS05625	801	266	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1144828	1146198	+					ffh		EL309_RS05630	1371		old_locus_tag=NCTC12742_01112
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1144828	1146198	+	WP_004284452.1	WP_004284452.1		signal recognition particle protein	ffh		EL309_RS05630	1371	456	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1146323	1146835	-							EL309_RS05635	513		old_locus_tag=NCTC12742_01113
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1146323	1146835	-	WP_040669923.1	WP_040669923.1		hypothetical protein			EL309_RS05635	513	170	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1146967	1147554	-							EL309_RS05640	588		old_locus_tag=NCTC12742_01114
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1146967	1147554	-	WP_040669925.1	WP_040669925.1		SH3 domain-containing protein			EL309_RS05640	588	195	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1147803	1150079	-					metE		EL309_RS05645	2277		old_locus_tag=NCTC12742_01115
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1147803	1150079	-	WP_004284454.1	WP_004284454.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE		EL309_RS05645	2277	758	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1150271	1151278	-							EL309_RS05650	1008		old_locus_tag=NCTC12742_01116
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1150271	1151278	-	WP_172795949.1	WP_172795949.1		ArsA family ATPase			EL309_RS05650	1008	335	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1151278	1151541	-							EL309_RS05655	264		old_locus_tag=NCTC12742_01117
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1151278	1151541	-	WP_004284456.1	WP_004284456.1		hypothetical protein			EL309_RS05655	264	87	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1151541	1153208	-							EL309_RS05660	1668		old_locus_tag=NCTC12742_01118
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1151541	1153208	-	WP_004284457.1	WP_004284457.1		carbon starvation protein A			EL309_RS05660	1668	555	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1153497	1154429	+							EL309_RS05665	933		old_locus_tag=NCTC12742_01119
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1153497	1154429	+	WP_004284458.1	WP_004284458.1		LysR family transcriptional regulator			EL309_RS05665	933	310	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1154513	1155481	-							EL309_RS05670	969		old_locus_tag=NCTC12742_01120
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1154513	1155481	-	WP_004284459.1	WP_004284459.1		peptidylprolyl isomerase			EL309_RS05670	969	322	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1155478	1157808	-							EL309_RS05675	2331		old_locus_tag=NCTC12742_01121
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1155478	1157808	-	WP_004284460.1	WP_004284460.1		LPS-assembly protein LptD			EL309_RS05675	2331	776	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1157870	1158874	+							EL309_RS05680	1005		old_locus_tag=NCTC12742_01122
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1157870	1158874	+	WP_004284461.1	WP_004284461.1		phosphotransferase			EL309_RS05680	1005	334	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1159061	1160599	+					murJ		EL309_RS05685	1539		old_locus_tag=NCTC12742_01123
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1159061	1160599	+	WP_004284462.1	WP_004284462.1		murein biosynthesis integral membrane protein MurJ	murJ		EL309_RS05685	1539	512	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1160817	1161929	+							EL309_RS05690	1113		old_locus_tag=NCTC12742_01124
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1160817	1161929	+	WP_004284464.1	WP_004284464.1		endonuclease/exonuclease/phosphatase family protein			EL309_RS05690	1113	370	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1162086	1162592	+					luxS		EL309_RS05695	507		old_locus_tag=NCTC12742_01125
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1162086	1162592	+	WP_036494464.1	WP_036494464.1		S-ribosylhomocysteine lyase	luxS		EL309_RS05695	507	168	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1162642	1163340	+							EL309_RS05700	699		old_locus_tag=NCTC12742_01126
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1162642	1163340	+	WP_004284468.1	WP_004284468.1		nucleotidyltransferase family protein			EL309_RS05700	699	232	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1163489	1164883	-					gltX		EL309_RS05705	1395		old_locus_tag=NCTC12742_01127
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1163489	1164883	-	WP_004284469.1	WP_004284469.1		glutamate--tRNA ligase	gltX		EL309_RS05705	1395	464	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1165029	1165259	+							EL309_RS05710	231		old_locus_tag=NCTC12742_01128
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1165029	1165259	+	WP_004284470.1	WP_004284470.1		exodeoxyribonuclease VII small subunit			EL309_RS05710	231	76	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1165243	1166139	+							EL309_RS05715	897		old_locus_tag=NCTC12742_01129
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1165243	1166139	+	WP_004284471.1	WP_004284471.1		polyprenyl synthetase family protein			EL309_RS05715	897	298	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1166417	1167013	-							EL309_RS05720	597		old_locus_tag=NCTC12742_01130
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1166417	1167013	-	WP_172795990.1	WP_172795990.1		L-threonylcarbamoyladenylate synthase			EL309_RS05720	597	198	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1167039	1168310	-					purD		EL309_RS05725	1272		old_locus_tag=NCTC12742_01131
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1167039	1168310	-	WP_004284474.1	WP_004284474.1		phosphoribosylamine--glycine ligase	purD		EL309_RS05725	1272	423	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1168482	1169102	-							EL309_RS05730	621		old_locus_tag=NCTC12742_01132
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1168482	1169102	-	WP_040669932.1	WP_040669932.1		IMPACT family protein			EL309_RS05730	621	206	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1169225	1170160	-							EL309_RS05735	936		old_locus_tag=NCTC12742_01133
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1169225	1170160	-	WP_004284476.1	WP_004284476.1		electron transfer flavoprotein subunit alpha/FixB family protein			EL309_RS05735	936	311	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1170172	1170921	-							EL309_RS05740	750		old_locus_tag=NCTC12742_01134
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1170172	1170921	-	WP_004284478.1	WP_004284478.1		electron transfer flavoprotein subunit beta/FixA family protein			EL309_RS05740	750	249	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1171141	1172106	-					waaC		EL309_RS05745	966		old_locus_tag=NCTC12742_01135
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1171141	1172106	-	WP_040669927.1	WP_040669927.1		lipopolysaccharide heptosyltransferase I	waaC		EL309_RS05745	966	321	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1172164	1172799	-							EL309_RS05750	636		old_locus_tag=NCTC12742_01136
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1172164	1172799	-	WP_004284481.1	WP_004284481.1		nicotinamidase			EL309_RS05750	636	211	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1173009	1173689	+					tsaA		EL309_RS05755	681		old_locus_tag=NCTC12742_01137
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1173009	1173689	+	WP_004284482.1	WP_004284482.1		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA		EL309_RS05755	681	226	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1174141	1175058	+					lpxC		EL309_RS05760	918		old_locus_tag=NCTC12742_01138
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1174141	1175058	+	WP_004284485.1	WP_004284485.1		UDP-3-O-acyl-N-acetylglucosamine deacetylase	lpxC		EL309_RS05760	918	305	
gene	pseudogene	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1175795	1177244	+					gnd		EL309_RS05765	1450		pseudo;old_locus_tag=NCTC12742_01139
CDS	without_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1175795	1177244	+				decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	gnd		EL309_RS05765	1450		pseudo
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1177452	1178399	-							EL309_RS05770	948		old_locus_tag=NCTC12742_01140
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1177452	1178399	-	WP_004284487.1	WP_004284487.1		D-2-hydroxyacid dehydrogenase			EL309_RS05770	948	315	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1178558	1178788	+							EL309_RS05775	231		old_locus_tag=NCTC12742_01141
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1178558	1178788	+	WP_004285629.1	WP_004285629.1		DUF2061 domain-containing protein			EL309_RS05775	231	76	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1178877	1179203	+							EL309_RS05780	327		old_locus_tag=NCTC12742_01142
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1178877	1179203	+	WP_004284489.1	WP_004284489.1		FKBP-type peptidyl-prolyl cis-trans isomerase			EL309_RS05780	327	108	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1179512	1179841	+							EL309_RS05785	330		old_locus_tag=NCTC12742_01143
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1179512	1179841	+	WP_004284491.1	WP_004284491.1		alkylphosphonate utilization protein			EL309_RS05785	330	109	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1179925	1182087	-					yccS		EL309_RS05790	2163		old_locus_tag=NCTC12742_01144
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1179925	1182087	-	WP_126382119.1	WP_126382119.1		YccS family putative transporter	yccS		EL309_RS05790	2163	720	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1182327	1183589	-					waaA		EL309_RS05795	1263		old_locus_tag=NCTC12742_01145
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1182327	1183589	-	WP_040669934.1	WP_040669934.1		lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	waaA		EL309_RS05795	1263	420	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1183806	1185326	-					lysS		EL309_RS05800	1521		old_locus_tag=NCTC12742_01146
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1183806	1185326	-	WP_004284496.1	WP_004284496.1		lysine--tRNA ligase	lysS		EL309_RS05800	1521	506	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1185500	1186504	-							EL309_RS05805	1005		old_locus_tag=NCTC12742_01147
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1185500	1186504	-	WP_004284497.1	WP_004284497.1		thiamine ABC transporter substrate-binding protein			EL309_RS05805	1005	334	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1186753	1187415	+							EL309_RS05810	663		old_locus_tag=NCTC12742_01148
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1186753	1187415	+	WP_004284498.1	WP_004284498.1		pyrimidine 5'-nucleotidase			EL309_RS05810	663	220	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1187495	1187746	+							EL309_RS05815	252		old_locus_tag=NCTC12742_01149
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1187495	1187746	+	WP_004284500.1	WP_004284500.1		hypothetical protein			EL309_RS05815	252	83	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1187817	1189187	+					glmU		EL309_RS05820	1371		old_locus_tag=NCTC12742_01150
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1187817	1189187	+	WP_004284501.1	WP_004284501.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		EL309_RS05820	1371	456	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1189660	1191495	+					glmS		EL309_RS05825	1836		old_locus_tag=NCTC12742_01151
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1189660	1191495	+	WP_004284504.1	WP_004284504.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		EL309_RS05825	1836	611	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1191655	1193553	+					speA		EL309_RS05830	1899		old_locus_tag=NCTC12742_01152
