# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1547665	1548699	-	WP_040658975.1	WP_040658975.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		H3L91_RS07570	1035	344	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1548896	1549966	+							H3L91_RS07575	1071		old_locus_tag=H3L91_07575
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1548896	1549966	+	WP_007343112.1	WP_007343112.1		AI-2E family transporter			H3L91_RS07575	1071	356	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1549969	1550529	+							H3L91_RS07580	561		old_locus_tag=H3L91_07580
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1549969	1550529	+	WP_007343113.1	WP_007343113.1		chorismate lyase			H3L91_RS07580	561	186	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1550646	1551428	+							H3L91_RS07585	783		old_locus_tag=H3L91_07585
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1550646	1551428	+	WP_040658977.1	WP_040658977.1		glycosyltransferase family 2 protein			H3L91_RS07585	783	260	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1551805	1553187	-							H3L91_RS07590	1383		old_locus_tag=H3L91_07590
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1551805	1553187	-	WP_007343116.1	WP_007343116.1		OmpP1/FadL family transporter			H3L91_RS07590	1383	460	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1553370	1554422	+							H3L91_RS07595	1053		old_locus_tag=H3L91_07595
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1553370	1554422	+	WP_040659559.1	WP_040659559.1		sulfate ABC transporter substrate-binding protein			H3L91_RS07595	1053	350	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1554738	1556375	-							H3L91_RS07600	1638		old_locus_tag=H3L91_07600
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1554738	1556375	-	WP_007343119.1	WP_007343119.1		CTP synthase			H3L91_RS07600	1638	545	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1556516	1557778	-					hemA		H3L91_RS07605	1263		old_locus_tag=H3L91_07605
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1556516	1557778	-	WP_007343121.1	WP_007343121.1		glutamyl-tRNA reductase	hemA		H3L91_RS07605	1263	420	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1558013	1559545	+					ccoG		H3L91_RS07610	1533		old_locus_tag=H3L91_07610
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1558013	1559545	+	WP_040659562.1	WP_040659562.1		cytochrome c oxidase accessory protein CcoG	ccoG		H3L91_RS07610	1533	510	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1559549	1560118	+							H3L91_RS07615	570		old_locus_tag=H3L91_07615
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1559549	1560118	+	WP_007343123.1	WP_007343123.1		FixH family protein			H3L91_RS07615	570	189	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1561021	1561794	-							H3L91_RS07620	774		old_locus_tag=H3L91_07620
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1561021	1561794	-	WP_007343126.1	WP_007343126.1		hypothetical protein			H3L91_RS07620	774	257	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1561997	1563292	+							H3L91_RS07625	1296		old_locus_tag=H3L91_07625
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1561997	1563292	+	WP_040658980.1	WP_040658980.1		hemolysin family protein			H3L91_RS07625	1296	431	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1563837	1564895	-							H3L91_RS07630	1059		old_locus_tag=H3L91_07630
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1563837	1564895	-	WP_182109816.1	WP_182109816.1		HlyD family efflux transporter periplasmic adaptor subunit			H3L91_RS07630	1059	352	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1565086	1565679	+							H3L91_RS07635	594		old_locus_tag=H3L91_07635
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1565086	1565679	+	WP_040658982.1	WP_040658982.1		ABC transporter substrate-binding protein			H3L91_RS07635	594	197	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1565771	1566265	+					tpx		H3L91_RS07640	495		old_locus_tag=H3L91_07640
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1565771	1566265	+	WP_007343133.1	WP_007343133.1		thiol peroxidase	tpx		H3L91_RS07640	495	164	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1566484	1567026	+							H3L91_RS07645	543		old_locus_tag=H3L91_07645
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1566484	1567026	+	WP_007343135.1	WP_007343135.1		bacteriohemerythrin			H3L91_RS07645	543	180	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1567283	1568407	+					potA		H3L91_RS07650	1125		old_locus_tag=H3L91_07650
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1567283	1568407	+	WP_174258208.1	WP_174258208.1		polyamine ABC transporter ATP-binding protein	potA		H3L91_RS07650	1125	374	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1568421	1569398	+							H3L91_RS07655	978		old_locus_tag=H3L91_07655
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1568421	1569398	+	WP_007343137.1	WP_007343137.1		ABC transporter permease subunit			H3L91_RS07655	978	325	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1569391	1570284	+							H3L91_RS07660	894		old_locus_tag=H3L91_07660
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1569391	1570284	+	WP_007343138.1	WP_007343138.1		ABC transporter permease subunit			H3L91_RS07660	894	297	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1571231	1571950	+							H3L91_RS07665	720		old_locus_tag=H3L91_07665
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1571231	1571950	+	WP_182109818.1	WP_182109818.1		TonB-dependent receptor plug domain-containing protein			H3L91_RS07665	720	239	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1572244	1572885	+							H3L91_RS07670	642		old_locus_tag=H3L91_07670
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1572244	1572885	+	WP_182109820.1	WP_182109820.1		hypothetical protein			H3L91_RS07670	642	213	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1573557	1574177	+							H3L91_RS07675	621		old_locus_tag=H3L91_07675
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1573557	1574177	+	WP_182109910.1	WP_182109910.1		IS1595 family transposase			H3L91_RS07675	621	206	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1574219	1575037	+							H3L91_RS07680	819		old_locus_tag=H3L91_07680
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1574219	1575037	+	WP_244958452.1	WP_244958452.1		TonB-dependent receptor			H3L91_RS07680	819	272	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1575645	1576283	+							H3L91_RS07685	639		old_locus_tag=H3L91_07685
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1575645	1576283	+	WP_007343143.1	WP_007343143.1		hypothetical protein			H3L91_RS07685	639	212	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1576552	1578075	+							H3L91_RS07690	1524		old_locus_tag=H3L91_07690
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1576552	1578075	+	WP_007343144.1	WP_007343144.1		porin family protein			H3L91_RS07690	1524	507	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1578524	1579294	+							H3L91_RS07695	771		old_locus_tag=H3L91_07695
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1578524	1579294	+	WP_007343146.1	WP_007343146.1		(Fe-S)-binding protein			H3L91_RS07695	771	256	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1579291	1579992	+							H3L91_RS07700	702		old_locus_tag=H3L91_07700
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1579291	1579992	+	WP_007343147.1	WP_007343147.1		lactate utilization protein C			H3L91_RS07700	702	233	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1579989	1581434	+							H3L91_RS07705	1446		old_locus_tag=H3L91_07705
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1579989	1581434	+	WP_007343148.1	WP_007343148.1		LutB/LldF family L-lactate oxidation iron-sulfur protein			H3L91_RS07705	1446	481	
gene	pseudogene	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1581769	1582036	+							H3L91_RS07710	268		pseudo;old_locus_tag=H3L91_07710
CDS	without_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1581769	1582036	+				SWEET family sugar transporter			H3L91_RS07710	268		pseudo
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1582357	1582887	+							H3L91_RS07715	531		old_locus_tag=H3L91_07715
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1582357	1582887	+	WP_040659565.1	WP_040659565.1		transposase			H3L91_RS07715	531	176	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1583502	1584596	+							H3L91_RS07720	1095		old_locus_tag=H3L91_07720
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1583502	1584596	+	WP_007343151.1	WP_007343151.1		hypothetical protein			H3L91_RS07720	1095	364	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1584616	1587825	+					carB		H3L91_RS07725	3210		old_locus_tag=H3L91_07725
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1584616	1587825	+	WP_007343152.1	WP_007343152.1		carbamoyl-phosphate synthase large subunit	carB		H3L91_RS07725	3210	1069	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1588456	1589241	-					panB		H3L91_RS07730	786		old_locus_tag=H3L91_07730
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1588456	1589241	-	WP_040658992.1	WP_040658992.1		3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		H3L91_RS07730	786	261	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1589450	1590097	-							H3L91_RS07735	648		old_locus_tag=H3L91_07735
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1589450	1590097	-	WP_040658994.1	WP_040658994.1		deoxynucleoside kinase			H3L91_RS07735	648	215	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1590313	1593489	-							H3L91_RS07740	3177		old_locus_tag=H3L91_07740
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1590313	1593489	-	WP_007343157.1	WP_007343157.1		J domain-containing protein			H3L91_RS07740	3177	1058	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1593533	1594195	-							H3L91_RS07745	663		old_locus_tag=H3L91_07745
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1593533	1594195	-	WP_007343158.1	WP_007343158.1		winged helix-turn-helix domain-containing protein			H3L91_RS07745	663	220	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1594371	1594655	+							H3L91_RS07750	285		old_locus_tag=H3L91_07750
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1594371	1594655	+	WP_007343159.1	WP_007343159.1		PepSY domain-containing protein			H3L91_RS07750	285	94	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1594652	1595272	+							H3L91_RS07755	621		old_locus_tag=H3L91_07755
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1594652	1595272	+	WP_007343160.1	WP_007343160.1		PepSY domain-containing protein			H3L91_RS07755	621	206	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1595326	1596246	-							H3L91_RS07760	921		old_locus_tag=H3L91_07760
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1595326	1596246	-	WP_040658996.1	WP_040658996.1		LysR substrate-binding domain-containing protein			H3L91_RS07760	921	306	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1596343	1596729	-							H3L91_RS07765	387		old_locus_tag=H3L91_07765
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1596343	1596729	-	WP_040659569.1	WP_040659569.1		RidA family protein			H3L91_RS07765	387	128	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1596881	1597699	+							H3L91_RS07770	819		old_locus_tag=H3L91_07770
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1596881	1597699	+	WP_007343164.1	WP_007343164.1		CoA ester lyase			H3L91_RS07770	819	272	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1597773	1598549	+							H3L91_RS07775	777		old_locus_tag=H3L91_07775
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1597773	1598549	+	WP_007343165.1	WP_007343165.1		ferredoxin--NADP reductase			H3L91_RS07775	777	258	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1598800	1600110	+					tig		H3L91_RS07780	1311		old_locus_tag=H3L91_07780
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1598800	1600110	+	WP_007343166.1	WP_007343166.1		trigger factor	tig		H3L91_RS07780	1311	436	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1600224	1600859	+					clpP		H3L91_RS07785	636		old_locus_tag=H3L91_07785
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1600224	1600859	+	WP_007343167.1	WP_007343167.1		ATP-dependent Clp endopeptidase proteolytic subunit ClpP	clpP		H3L91_RS07785	636	211	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1601290	1602153	-					accD		H3L91_RS07790	864		old_locus_tag=H3L91_07790
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1601290	1602153	-	WP_007343169.1	WP_007343169.1		acetyl-CoA carboxylase, carboxyltransferase subunit beta	accD		H3L91_RS07790	864	287	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1602392	1603183	-					trpA		H3L91_RS07795	792		old_locus_tag=H3L91_07795
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1602392	1603183	-	WP_007343171.1	WP_007343171.1		tryptophan synthase subunit alpha	trpA		H3L91_RS07795	792	263	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1603304	1604056	-							H3L91_RS07800	753		old_locus_tag=H3L91_07800
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1603304	1604056	-	WP_007343172.1	WP_007343172.1		endonuclease/exonuclease/phosphatase family protein			H3L91_RS07800	753	250	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1604299	1605366	+					tsaD		H3L91_RS07805	1068		old_locus_tag=H3L91_07805
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1604299	1605366	+	WP_007343174.1	WP_007343174.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		H3L91_RS07805	1068	355	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1605566	1606021	+							H3L91_RS07810	456		old_locus_tag=H3L91_07810
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1605566	1606021	+	WP_152902437.1	WP_152902437.1		hypothetical protein			H3L91_RS07810	456	151	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1606393	1607244	-							H3L91_RS07815	852		old_locus_tag=H3L91_07815
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1606393	1607244	-	WP_007343178.1	WP_007343178.1		DUF1853 family protein			H3L91_RS07815	852	283	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1607295	1607882	-							H3L91_RS07820	588		old_locus_tag=H3L91_07820
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1607295	1607882	-	WP_007343179.1	WP_007343179.1		aminodeoxychorismate/anthranilate synthase component II			H3L91_RS07820	588	195	
gene	tRNA	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1607952	1608027	-							H3L91_RS07825	76		old_locus_tag=H3L91_07825
tRNA		GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1607952	1608027	-				tRNA-Glu			H3L91_RS07825	76		anticodon=TTC
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1608200	1609099	+					rdgC		H3L91_RS07830	900		old_locus_tag=H3L91_07830
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1608200	1609099	+	WP_007343180.1	WP_007343180.1		recombination-associated protein RdgC	rdgC		H3L91_RS07830	900	299	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1609189	1609614	+							H3L91_RS07835	426		old_locus_tag=H3L91_07835
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1609189	1609614	+	WP_007343181.1	WP_007343181.1		hypothetical protein			H3L91_RS07835	426	141	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1609686	1610252	+					dcd		H3L91_RS07840	567		old_locus_tag=H3L91_07840
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1609686	1610252	+	WP_007343182.1	WP_007343182.1		dCTP deaminase	dcd		H3L91_RS07840	567	188	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1610334	1611110	+					yaaA		H3L91_RS07845	777		old_locus_tag=H3L91_07845
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1610334	1611110	+	WP_007343183.1	WP_007343183.1		peroxide stress protein YaaA	yaaA		H3L91_RS07845	777	258	
gene	tRNA	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1611162	1611252	+							H3L91_RS07850	91		old_locus_tag=H3L91_07850
tRNA		GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1611162	1611252	+				tRNA-Ser			H3L91_RS07850	91		anticodon=TGA
gene	tRNA	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1611276	1611365	+							H3L91_RS07855	90		old_locus_tag=H3L91_07855
tRNA		GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1611276	1611365	+				tRNA-Ser			H3L91_RS07855	90		anticodon=CGA
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1611521	1613422	+							H3L91_RS07860	1902		old_locus_tag=H3L91_07860
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1611521	1613422	+	WP_007343184.1	WP_007343184.1		type IV pili methyl-accepting chemotaxis transducer N-terminal domain-containing protein			H3L91_RS07860	1902	633	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1613419	1614096	+							H3L91_RS07865	678		old_locus_tag=H3L91_07865
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1613419	1614096	+	WP_007343185.1	WP_007343185.1		response regulator transcription factor			H3L91_RS07865	678	225	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1614529	1615062	-							H3L91_RS07870	534		old_locus_tag=H3L91_07870
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1614529	1615062	-	WP_007343187.1	WP_007343187.1		DUF488 domain-containing protein			H3L91_RS07870	534	177	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1615065	1615271	-							H3L91_RS07875	207		old_locus_tag=H3L91_07875
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1615065	1615271	-	WP_007343188.1	WP_007343188.1		DUF2945 domain-containing protein			H3L91_RS07875	207	68	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1615339	1616367	-					ruvB		H3L91_RS07880	1029		old_locus_tag=H3L91_07880
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1615339	1616367	-	WP_040658999.1	WP_040658999.1		Holliday junction branch migration DNA helicase RuvB	ruvB		H3L91_RS07880	1029	342	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1616543	1617313	+							H3L91_RS07885	771		old_locus_tag=H3L91_07885
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1616543	1617313	+	WP_007343190.1	WP_007343190.1		DeoR/GlpR family DNA-binding transcription regulator			H3L91_RS07885	771	256	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1617650	1619179	-							H3L91_RS07890	1530		old_locus_tag=H3L91_07890
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1617650	1619179	-	WP_007343191.1	WP_007343191.1		S41 family peptidase			H3L91_RS07890	1530	509	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1619514	1620875	-							H3L91_RS07895	1362		old_locus_tag=H3L91_07895
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1619514	1620875	-	WP_007343193.1	WP_007343193.1		peptidoglycan DD-metalloendopeptidase family protein			H3L91_RS07895	1362	453	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1621165	1622256	+							H3L91_RS07900	1092		old_locus_tag=H3L91_07900
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1621165	1622256	+	WP_007343195.1	WP_007343195.1		hypothetical protein			H3L91_RS07900	1092	363	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1622325	1623251	-							H3L91_RS07905	927		old_locus_tag=H3L91_07905
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1622325	1623251	-	WP_040659001.1	WP_040659001.1		pseudouridine synthase			H3L91_RS07905	927	308	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1623630	1624604	+							H3L91_RS07910	975		old_locus_tag=H3L91_07910
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1623630	1624604	+	WP_007343197.1	WP_007343197.1		asparaginase domain-containing protein			H3L91_RS07910	975	324	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1624959	1625453	+							H3L91_RS07915	495		old_locus_tag=H3L91_07915
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1624959	1625453	+	WP_040659003.1	WP_040659003.1		DUF456 domain-containing protein			H3L91_RS07915	495	164	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1625562	1627187	+							H3L91_RS07920	1626		old_locus_tag=H3L91_07920
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1625562	1627187	+	WP_007343199.1	WP_007343199.1		ABC-F family ATPase			H3L91_RS07920	1626	541	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1627699	1628034	-							H3L91_RS07925	336		old_locus_tag=H3L91_07925
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1627699	1628034	-	WP_007343203.1	WP_007343203.1		hypothetical protein			H3L91_RS07925	336	111	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1628176	1629123	-							H3L91_RS07930	948		old_locus_tag=H3L91_07930
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1628176	1629123	-	WP_007343204.1	WP_007343204.1		glycosyltransferase			H3L91_RS07930	948	315	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1629458	1630312	-							H3L91_RS07935	855		old_locus_tag=H3L91_07935
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1629458	1630312	-	WP_007343206.1	WP_007343206.1		ABC transporter six-transmembrane domain-containing protein			H3L91_RS07935	855	284	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1630443	1630931	-							H3L91_RS07940	489		old_locus_tag=H3L91_07940
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1630443	1630931	-	WP_040659005.1	WP_040659005.1		hypothetical protein			H3L91_RS07940	489	162	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1631023	1632453	-					gatB		H3L91_RS07945	1431		old_locus_tag=H3L91_07945
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1631023	1632453	-	WP_007343208.1	WP_007343208.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB		H3L91_RS07945	1431	476	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	1632753	1633370	-							H3L91_RS07950	618		old_locus_tag=H3L91_07950
